,NO2_forecast,O3_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_target,O3_target,co,hcho,blh_era5,d2m_era5,solar_elevation,sp,t2m_era5,tcc_era5,u10_era5,v10_era5,wind_dir_deg,wind_speed,HCHO_satellite,HCHO_satellite_daily,HCHO_satellite_flag,NO2_satellite,NO2_satellite_daily,NO2_satellite_flag,NO2_satellite_lag_1h,NO2_satellite_lag_3h,ratio_satellite,ratio_satellite_daily,ratio_satellite_flag,aluvd,aluvp,aod550,bcaod550,pm1,pm10,pm2p5,so2,SZA_deg,no,no2,year,month,day,hour,day_of_week,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,dewpoint_depression,relative_humidity_approx,wind_direction_rad,no2_pm25_ratio,pm25_pm10_ratio,blh_wind_interaction,solar_elevation_squared,is_daytime,no2_lag_1h,no2_lag_3h,pm2p5_lag_1h,pm2p5_lag_3h,pm10_lag_1h,pm10_lag_3h,so2_lag_1h,so2_lag_3h,t2m_era5_lag_1h,t2m_era5_lag_3h,wind_speed_lag_1h,wind_speed_lag_3h,no2_rolling_mean_6h,pm2p5_rolling_mean_6h,NO2_target_rolling_mean_6h,O3_target_rolling_mean_6h
NO2_satellite_lag_1h,0.07315763125596583,0.005880374071498257,-0.04201271909450051,-0.04997180387015307,0.04517212011754123,-0.0405938846196141,-0.041749788502143455,0.42236436296348223,-0.022392670392769154,0.5086728639139438,0.2740871453086997,-0.28346156700521596,-0.3901050648597188,-0.3812901204919207,0.41316281472706395,-0.4139511074870872,-0.07915643444106374,-0.01980512632902751,-0.0003292129705405947,0.02302121664982788,-0.21184766298408667,0.30007845523734805,0.294353371822564,0.0341101120398552,1.0,0.9810670434541736,,1.0,0.9985486785198315,0.0632768527660647,0.08256342511516687,0.008270523510952997,-0.27821402698900316,-0.26196071494686496,-0.07687627833030132,0.21741524975502602,0.510817365931144,0.36830559912640787,0.4157379258355413,0.4387403467897508,0.3812901204919195,0.46640589373459757,0.4145044956189096,0.09336748784958956,0.20706759259338178,0.08004785378420169,-0.08405044074273782,-0.01900750944013812,0.2117486122038746,0.021225859974053397,0.08473743819358309,0.08357944042599862,-0.013699864136211846,0.41460593142822316,-0.11333336701205214,0.426442467070734,-0.06264360722941531,0.03486465054883614,-0.012092754937652238,0.11285639901512867,0.20935014121435339,-0.2798659163599602,-0.3453384622325271,,0.452038293475507,0.42824935541302533,0.4299094605863079,0.4071242915122053,0.3813646737455881,0.3555131820896104,0.46922424065485363,0.44391569959372457,-0.4149058094828143,-0.4186194176325986,-0.21244680120848908,-0.21489394558059766,0.4666235935555103,0.4253207911540799,0.43636096769484556,-0.04473720651426367
NO2_satellite_lag_3h,0.07484701369696986,0.004896714089716386,-0.04100090145283506,-0.04929017240122836,0.04254120686640123,-0.04112907077552667,-0.03562090363618781,0.4238050127484178,-0.01849127710050753,0.5104927558581682,0.2978716121350049,-0.281626908212842,-0.3878116852515332,-0.3616548111755053,0.4070167594488781,-0.4130337063940057,-0.08771970311512087,-0.021079038226602363,0.0003149483187603845,0.008206847190089066,-0.21123280986048276,0.3140273222438721,0.294353371822564,0.0341101120398552,0.9983218573969953,0.9810670434541736,,0.9985486785198315,1.0,0.05329371781319701,0.08256342511516687,0.008270523510952997,-0.28264990393626876,-0.26630061147979267,-0.032489428310531414,0.2608925187667058,0.511586376271926,0.3751878308488282,0.4199013313087804,0.44277079530075963,0.3616548111755057,0.4281656754642742,0.42415833854273827,0.09336748784958956,0.20706759259338178,0.08004785378420169,-0.05613756750657224,-0.01900750944013812,0.2117486122038746,0.021225859974053397,0.04622612531878086,0.06507069256171508,-0.013699864136211846,0.41460593142822316,-0.11333336701205214,0.426442467070734,-0.06650774120345108,0.03904886832921998,-0.018497819745232263,0.11553781618766322,0.2040584702209672,-0.27717758662664715,-0.3181933660056251,,0.41673087999155406,0.4499402227789495,0.411970368290508,0.4312003453393538,0.36754401846733015,0.3796583737458657,0.4301811979449711,0.465185070055541,-0.4134771390332113,-0.41751286142730776,-0.21333212312219535,-0.21665000164322634,0.46322820362509914,0.42715890668607337,0.4328528241890201,-0.033015520532483154
ratio_satellite,0.05584359211493119,-0.03211222578546758,-0.0629885442622414,0.1457416791674585,0.013037523140776263,-0.018807973987525636,-0.040882015755934864,0.018096722188881167,-0.1446359356480332,0.10076035455124498,-0.05534870565113323,-0.0988807479947134,-0.05701725969935825,-0.10305791829589334,0.05854144388950054,-0.09790036519705651,-0.017897264529728608,0.10038177673209218,-0.07913624202478654,0.0257367214109848,0.046639247755635126,-0.3699182747955917,-0.31323440094658317,,0.06840576304963945,0.07542049492864648,,0.0632768527660647,0.05329371781319701,1.0,0.9840910850506975,,-0.14925775864329918,-0.15409124715697697,0.07089054964118989,0.01073365727562083,0.10112261541586055,0.15344351873143872,0.13786266552098334,0.08644583277645644,0.10305791829589372,0.06158106158911045,0.057241121048816915,0.04342832470507785,0.09233279998606989,-0.014806563010724279,-0.031290966141089685,-0.060114433024045934,0.08962132728501811,-0.10539978727681158,0.027470418295393526,0.0325129692327899,-0.06286757624224586,0.11807441978427966,-0.0737285065149454,0.09675571181278692,-0.04983712515675068,0.042677133071669655,-0.03843675457633825,-0.04997500110185249,-0.1053990605673511,-0.028569143417403926,-0.09731292228719256,,0.03937164508478228,0.028313738836448433,0.16778245994799668,0.17945299238389936,0.19157012177844718,0.20182540138344215,0.058909465747588735,0.03215765766466046,-0.09850920592101116,-0.09827372630175915,0.048579042552972955,0.04807147498048455,0.035086456819804816,0.22106872992845275,0.01679496533496282,-0.148746610523809
ratio_satellite_daily,0.0869196831376948,-0.09071582094680343,-0.06823674328478385,0.12806560755021523,-0.0424312916245433,-0.0006026701569465114,0.028869933229882905,-0.008850680938861493,-0.0897308027514056,0.009580286376602144,-0.06474898045405768,-0.017708433806884173,-0.09059575360699487,-0.025427081610973738,0.0536961335723032,-0.0829424634737284,-0.012821865509908211,0.13543655401672008,-0.02399109377067754,-0.0507192657904362,0.05438359409455532,-0.31107770017372166,-0.33506952059319933,,0.08256342511516687,0.05585339700190605,,0.08256342511516687,0.08256342511516687,0.9840910850506975,1.0,,-0.060536269336094274,-0.05960206776395442,0.09326100945648162,-0.05461608630266623,0.02768338887452798,0.06095500363509498,0.05341143653907978,0.01044330236540976,0.025427081610973686,-0.011728107715087054,0.00876730326943657,0.02382458002383243,0.10369748719961135,0.006267828593102669,0.00019632964134563746,-0.04595950453548217,0.10302582179620823,-0.09700690946943363,-3.884247444305733e-05,-0.00017614413928346525,-0.0655645165111467,0.10515559061093756,-0.07683175135001423,0.0891296456689531,-0.01905971001503066,0.014588862679554539,-0.02029880363683921,-0.06861814291997169,-0.09822349785147752,0.006959751908373523,0.0033216650230636037,-0.014164413292606643,0.008767320671774206,0.008644117780881875,0.05341147095531558,0.05340894450504581,0.06095503965917559,0.06094977455733356,0.01044326673781801,0.010450083279127265,-0.08288926946274815,-0.08282513658263044,0.05462258778355056,0.05418015551243033,0.009388859343454709,0.05285717969471134,-0.009213210152892426,-0.0901491331995762
ratio_satellite_flag,0.00555107950575359,0.062005841923446825,0.011442311330802448,-0.0350963047012834,-0.024401127988258036,0.023682340185748937,-0.05779696695607602,0.07095153160627857,0.06941094161565044,0.0793847602435817,0.056002152108397825,0.029671251226365943,-0.2725338482857968,-0.025114579958202755,0.1437708688371106,-0.0413045748978109,-0.42694887740423626,0.27143419267634944,-0.21400641239006316,-0.02522833312460857,0.011452101840357649,0.06089432382352434,0.0670563255188522,0.7155303198579318,0.008270523510952997,0.012240680936484656,0.9156760102002157,0.008270523510952997,0.008270523510952997,,,1.0,0.07013503893789885,0.07345445347621707,-0.2563021367819939,-0.1337079100239331,0.07697376432199413,0.07295345280314758,0.07364055241069101,0.10198996059976077,0.02511457995820154,0.0476268662319584,0.06907090154870864,0.12636696283634863,0.006955864962886189,-0.07931619597183912,-0.00037341761495524446,0.02589479853999966,-0.0002277556143849241,0.03498396509963227,7.386538742188465e-05,0.00033501242277704177,0.20285066913502428,0.07576238876786057,0.178731187352913,0.12832530137928413,0.24660619914562323,-0.2551158687038369,-0.1572997899636214,-0.08387586743548532,-0.008918426024989951,0.033152353889785394,-8.608584105444854e-05,-0.016612167580713384,0.06907090154870864,0.06908068378867716,0.07364055241069101,0.07368947097498137,0.07295345280314758,0.07300123224043109,0.10198996059976077,0.10191639642913282,-0.04126191661518401,-0.04121458495316271,0.011199038234521293,0.010594977349064663,0.06890260038285638,0.07106307338032057,0.07130495731995254,0.06988925214652772
aluvd,-0.02410976509152584,0.06661097960342138,0.09213247846990548,0.09542412004735899,0.03270824795724754,-0.02729699754512694,-0.047309655728785975,-0.3965434650654623,0.18005979956071702,-0.39657164669246764,-0.06968068243254621,0.28140372089337157,0.4696304088352009,0.20508692235863454,-0.6752189136256072,0.6664203918543092,0.13344801390875793,-0.17122405880622138,0.16535800862981476,0.04384968756761244,0.0941178851249431,0.19455835159706925,0.16176956924530636,0.02514700144164519,-0.26701185745110056,-0.310998691428696,0.039547776570780076,-0.27821402698900316,-0.28264990393626876,-0.14925775864329918,-0.060536269336094274,0.07013503893789885,1.0,0.9942264428390748,0.15415429525543928,-0.17233002068217412,-0.4268659857048339,-0.37642380917173535,-0.3793496972084019,-0.3174938354547618,-0.2050869223586341,-0.21074215219574655,-0.21586427653937149,0.031442843968776224,0.06053441681234426,0.017979201772006608,-0.0012513440401136931,0.04014625511558806,0.05749165589311387,0.0013354529548293087,0.0003737190036692079,0.0009282743030565742,-0.06989686356695399,-0.7664854249757603,0.15062309124070822,-0.7765081498247817,0.36870308418026837,-0.3587836268227607,0.12213819906006627,0.17247705601769794,-0.09447481230633849,0.22826071291215608,0.007393726745339221,0.18276768132507148,-0.2148562888428926,-0.2141115813298257,-0.37814899515200123,-0.37726179121938885,-0.37517911811348276,-0.3742215892369842,-0.3175362293724779,-0.3182486435400482,0.6663964074873251,0.6666666134122772,0.09407494979590951,0.09306287724381147,-0.21867693067579919,-0.3824787221315225,-0.3984288970961513,0.1807285859819503
aluvp,-0.03747004781707061,0.0781511374012622,0.09268247338571241,0.09301794078344418,0.03189404822811888,-0.027563695273312275,-0.060786853224696104,-0.391381854127305,0.185183303689317,-0.38868740449409067,-0.05997552518234006,0.28548767855011215,0.45053080565882847,0.2068362618666789,-0.6722356298254626,0.6486256460261715,0.124213892758852,-0.17264997934156837,0.1705929118345522,0.0426189715503637,0.09468970001391494,0.21023663041528998,0.16956796384534714,0.02252899604328465,-0.2505605902944108,-0.2922811740205327,0.046987969634258504,-0.26196071494686496,-0.26630061147979267,-0.15409124715697697,-0.05960206776395442,0.07345445347621707,0.9942264428390748,1.0,0.17752874959650475,-0.16625165955886206,-0.4172978930080174,-0.36352112645113405,-0.36685127077712887,-0.32069275794855095,-0.20683626186667825,-0.20851119757827938,-0.21232723814715124,0.040771288785382075,0.029704576444766945,0.009904105911050643,-0.001230850627186104,0.04497904680743225,0.02652171397714283,0.004300620308758029,0.00036131088205363743,0.0009156685089165481,-0.03657081551932679,-0.7753101822038384,0.18526329867239974,-0.7772664800753685,0.3660430477390292,-0.3558979061581602,0.12403579928355182,0.15950799662067006,-0.10346809735857136,0.2292579060576468,0.009681153489590325,0.18241795811527467,-0.21130321975056052,-0.21057944418329283,-0.3654678142398784,-0.364395039150247,-0.3620960967314366,-0.36095182262606174,-0.32058590679748483,-0.3211030602201434,0.6485885276400376,0.6488432582981195,0.09461925947692167,0.09341936725837681,-0.2150877741295223,-0.36991500606142846,-0.3931878572060653,0.18595381199096073
aod550,-0.025372534542387325,-0.01842030820894749,0.05713849946577496,0.11484197678656259,0.02383105621579807,-0.05974869376970135,-0.07057022945458412,-0.025465187160653695,-0.005525630397508977,-0.018301752519806546,0.08844980998375529,0.034377762153807785,0.2758786410394912,0.04500366408413915,-0.2541914448023687,0.13352675257868854,0.3030546820906013,-0.24466707130920906,0.2976359676626828,0.0321982858993929,-0.08447128145024335,0.016927183106958118,0.10139580830126993,-0.18742195494346794,-0.13733678656242354,0.06569013839538695,-0.27574038165264514,-0.07687627833030132,-0.032489428310531414,0.07089054964118989,0.09326100945648162,-0.2563021367819939,0.15415429525543928,0.17752874959650475,1.0,0.617066880522935,0.045829085501104594,0.14104680099373795,0.13197458139892743,-0.0683839120020349,-0.04500366408413861,-0.022089499375371042,-0.01645828774188061,-0.12271688450000826,-0.0321509165032878,-0.04798125153950422,-0.0015069267428172103,0.009449930582105725,-0.03728112016619167,-0.006101692404473239,-0.006326788341405042,0.012277381357079915,-0.08020863149345514,-0.20326544961540607,-0.02157439275596752,-0.23195164370986276,-0.125241608102175,0.13473951732443043,0.16605281814921083,-0.21311922634118485,-0.13389275510431745,-0.025681520519138894,0.017558596680557106,0.03729314521979101,-0.018813783026775475,-0.020795897355740677,0.12934818993619224,0.12676570643787638,0.13855765123290523,0.13612023935807668,-0.07091728610532412,-0.07323425710659057,0.1333496885270451,0.13347382075067946,-0.08478993461266564,-0.08553379194749867,-0.01800817441682956,0.13215742348868476,-0.025287831485306302,-0.0050360886725237634
bcaod550,-0.05072478849932318,0.031817197861639654,0.011341690077419751,-0.03729804348462493,0.050282545139815706,-0.06563994724911561,-0.10719582824850689,0.29649676288499993,0.027510220264832637,0.27173196423258034,0.24742610381433924,-0.06150435843523199,-0.10027899147911828,0.05030933319869188,0.21999441301134334,-0.15185214615655274,0.05073073536374788,-0.23855311390566872,0.11303686286084783,0.0336042005196764,-0.18601633714984392,0.07680077960529569,0.17624372860636836,-0.10745891298008767,0.15420575066704012,0.3021195377244516,-0.14839736433906384,0.21741524975502602,0.2608925187667058,0.01073365727562083,-0.05461608630266623,-0.1337079100239331,-0.17233002068217412,-0.16625165955886206,0.617066880522935,1.0,0.3506763222218288,0.33377381490738545,0.3385058146286243,0.22040567217226878,-0.05030933319869197,0.12613668804916145,0.1911515300620301,-0.07228189998872506,0.06523391997199217,-0.020053044882661034,0.06846926601360463,-0.050661956057572385,0.06310079072044504,-0.029501594963261997,-0.03261865401402995,-0.13101847376632111,0.014309614540665814,0.278476994399521,-0.06235857574541575,0.2752888431267662,-0.09138766967803395,0.0880267843066493,0.037092660258347496,-0.21692789543676722,0.12283343729405037,-0.1401589107824541,-0.019288290349042062,0.05184330629879295,0.19055885175879833,0.1896029131652365,0.3361971287052713,0.3332451733957969,0.33145709136295637,0.3284839443039793,0.21903224501708693,0.21715212687429164,-0.15166265916607982,-0.15099876511443358,-0.1865628275315873,-0.18747472005917684,0.19273717521178788,0.3398442717759995,0.29649408669686717,0.030436290770839244
pm1,0.022717923526361664,0.005729263089798967,-0.013890868399596254,-0.07025293506737146,-0.031175973358819286,0.004450690659771438,-0.046270574889320584,0.5606260670293942,-0.40198373079821176,0.9628554006869097,0.6489619390497311,-0.5121291016383778,-0.435705179117347,-0.33465910502764484,0.5144346941454104,-0.6507554692736827,-0.21555560065711274,0.030505595555086706,-0.006774138141235198,-0.023521471614598922,-0.3204642482340129,0.05297161134329757,0.07500200644044017,0.07209607324431233,0.5200133360967834,0.3840549546018224,0.07692155646310622,0.510817365931144,0.511586376271926,0.10112261541586055,0.02768338887452798,0.07697376432199413,-0.4268659857048339,-0.4172978930080174,0.045829085501104594,0.3506763222218288,1.0,0.9836445705328901,0.9881141249956349,0.9232359889350085,0.3346591050276444,0.8360072139104002,0.6952304543183131,0.01312030972198983,0.05118946257567758,0.001885425566944297,0.21154624339079295,-0.03151814871362595,0.05251098069871178,0.0013390498113241937,-0.42802037452812935,0.1980700460246954,0.15656494107670405,0.5113276208203947,0.017450240803986338,0.5482079727051735,-0.3851048374906971,0.3828800447622169,-0.08431859198021334,-0.21154794310458325,0.12433029179802159,-0.43544681172324257,0.08159271925223766,-0.2715340047192915,0.685929088223335,0.6789910502485498,0.9764476813135647,0.9670306893874017,0.9719979250392741,0.9625467730334868,0.9133883184605512,0.9057295125696978,-0.6491824690570575,-0.6421190848982669,-0.3192064042438571,-0.31380583661552325,0.6908578514692926,0.9778463881745284,0.5603489182859207,-0.3935540668442376
pm10,0.02097060591901389,0.006944758386154436,0.0012840423461904856,-0.04366273397377385,-0.03653229208210997,0.003919154645719132,-0.05615430439929947,0.5354521859522364,-0.39852359847307484,0.939011668170073,0.6370504170052563,-0.47456291892829616,-0.39922953987039883,-0.3145935998067559,0.44716061088588244,-0.6001558661061622,-0.2020581408936579,0.06440944327057314,0.004769242979688213,-0.024571906498650282,-0.303083692908432,0.01768005144978226,0.07853926253113731,0.07012954399560441,0.38088997848755124,0.3688863459075045,0.07094022375065935,0.36830559912640787,0.3751878308488282,0.15344351873143872,0.06095500363509498,0.07295345280314758,-0.37642380917173535,-0.36352112645113405,0.14104680099373795,0.33377381490738545,0.9836445705328901,1.0,0.9988580275119907,0.8969242397608285,0.31459359980675583,0.8288442063223693,0.664302322178575,0.0059898081915077195,0.03915247869062515,-0.0017851048840717362,0.20267829538827617,-0.029509082645642472,0.04000833043987748,0.0026985600751097834,-0.4131429371874105,0.1946740271939725,0.14892085561317875,0.44851255078536234,0.028353938565203546,0.48335302489161763,-0.3580059360002248,0.35703568498558946,-0.08102779983293493,-0.26901604111262256,0.020884427516836508,-0.3974998914321779,0.09012171102355625,-0.2546251602854608,0.654910723432667,0.6477304604449429,0.9871485694029303,0.9776882763827495,0.9883050431763352,0.9788398658097685,0.8867652571072882,0.8787479731818769,-0.5986359611373769,-0.5916859617961975,-0.301784866784047,-0.2962949683777522,0.6596405451004264,0.9883960128081557,0.5351416489708044,-0.39030883517759263
pm2p5,0.02176006127659467,0.006356039719051666,0.00039595866902815055,-0.04592328323113209,-0.03740024802567815,0.0037500096047433634,-0.055364681731570636,0.5414210995083302,-0.40179440984089954,0.9427738766784092,0.6397897566742674,-0.48790403336678345,-0.3999757532684113,-0.31499665539024235,0.45158058204354057,-0.6054744969275628,-0.20352691213710894,0.05468646375211499,0.0070748429906947715,-0.025030191733196375,-0.31060677734811465,0.03140315412070302,0.07985330979291155,0.07012368049858816,0.4275716635707309,0.3699740072472271,0.0718601522352273,0.4157379258355413,0.4199013313087804,0.13786266552098334,0.05341143653907978,0.07364055241069101,-0.3793496972084019,-0.36685127077712887,0.13197458139892743,0.3385058146286243,0.9881141249956349,0.9988580275119907,1.0,0.90398742486382,0.31499665539024235,0.8314734205816146,0.6769471672526743,0.00760896163028953,0.03988261938075928,1.9435963915605892e-05,0.2115983118657631,-0.03073402812038399,0.04090184332185686,0.001543416049682617,-0.42671291872990796,0.19412467359627555,0.1490903822859098,0.4520848975163982,0.027205668901361217,0.48709631899037165,-0.36423663503829906,0.3630704170975765,-0.0787769835317618,-0.2549640737683217,0.06512028262788468,-0.41138147529334396,0.08919063337171983,-0.25529422147754066,0.6673923961074613,0.6601628415008965,0.9882522663918705,0.9787682361573606,0.9871457408298817,0.9776587690974974,0.8937891584756953,0.8857750918721208,-0.603897301831759,-0.5967681976281454,-0.30930627546681794,-0.30380214650848353,0.672139415083382,0.9894636394534845,0.541018657343202,-0.39331366111990973
so2,0.044569834578594474,-0.01011365681353968,-0.00788288527301557,-0.051707313894701006,-0.041426610939867055,0.0178543081374665,-0.016045380411883366,0.500793361890233,-0.4283597530350486,0.8731013063629759,0.5323235108811034,-0.5454054577673879,-0.3451651918629314,-0.3139581922337246,0.41859143628855977,-0.5727869230486333,-0.21794244004557445,0.02103226088867925,-0.020939150863624013,-0.025011665233262852,-0.2828738112904208,0.001818530282269738,0.055284891736647045,0.09297170390099808,0.4776723600616268,0.27599158779895894,0.09758289872214065,0.4387403467897508,0.44277079530075963,0.08644583277645644,0.01044330236540976,0.10198996059976077,-0.3174938354547618,-0.32069275794855095,-0.0683839120020349,0.22040567217226878,0.9232359889350085,0.8969242397608285,0.90398742486382,1.0,0.31395819223372395,0.7869196674466807,0.7288022279190152,0.013931235507267676,0.06699748328144857,0.012567280766090547,0.39595732120337934,-0.02646292153848358,0.06858038808024874,0.0018162653111043377,-0.6092596602301298,0.20503629456740413,0.10756203425453376,0.42106195742169455,-0.00583687025132259,0.4486324626374352,-0.38095752392647586,0.3791305725053236,-0.08429799524130699,-0.05903837265823777,0.17125910377876027,-0.44995512833606366,0.021811518055395208,-0.2706927533069424,0.7194889976446384,0.7122149329467719,0.8936441960576733,0.8851671590989689,0.886609837109043,0.8780986654111274,0.9869070303212578,0.9771503848788066,-0.5706450096106876,-0.5614522207997719,-0.28173807239827425,-0.27672662154934874,0.7242146041758464,0.8947142764978855,0.5038295604524929,-0.4193154357893218
SZA_deg,0.030258209294876305,-0.033996828489001665,-0.015975285963747487,-0.01592615541088301,-0.04864465313263625,0.045223677981276314,0.004952908086824928,0.04893711310157708,-0.44287408564828906,0.4075945520740927,0.50849196048988,-0.4264724819560917,-0.19992904108289303,-0.999999999999999,0.3186466637087226,-0.5320162683121312,-0.09076150314392556,0.041552789287253304,0.1264917440041877,-0.04435938215133262,-0.08053578789043835,0.004289447705771534,-0.017250603441388103,0.022323705082152524,0.39884445062564877,0.10927465724653904,0.030190270679162978,0.3812901204919195,0.3616548111755057,0.10305791829589372,0.025427081610973686,0.02511457995820154,-0.2050869223586341,-0.20683626186667825,-0.04500366408413861,-0.05030933319869197,0.3346591050276444,0.31459359980675583,0.31499665539024235,0.31395819223372395,1.0,0.35147696635619874,0.3050679652322364,-0.018637723829344397,0.07682657445945586,0.008825213049950674,-0.1916189500040718,-0.015999063649155765,0.07748404384955086,-0.0020049329812490036,9.03537953788996e-05,0.960022775489246,0.009873510006807609,0.25640564714704034,-0.05915943408895975,0.2566756783904647,-0.4903075295289789,0.49397240152745125,0.09829187704600585,0.035689412963785624,0.032359969686019244,-0.32840340625138925,-0.0038887676825890825,-0.8550625706997003,0.31259445205120895,0.3323461538078614,0.3198120890416095,0.333054961593768,0.31925021522319696,0.3320641017082647,0.3210977915700741,0.34103533273529335,-0.5357756959765076,-0.5421695405002311,-0.08291301531048599,-0.08698913317536498,0.34551287630397653,0.3403262976359784,0.06338378752756688,-0.46223823381020684
no,-0.008175693012446247,0.025324032612531598,0.02991298459527028,-0.04567217582449665,-0.017263358287907843,0.009898522025314048,-0.030027857047469124,0.33174698422105503,-0.32284484285283127,0.9074259387752163,0.6576510680300018,-0.3610416041243258,-0.1837624642704718,-0.35147696635619863,0.22805974020457137,-0.3686485625343409,-0.1344816847735808,-0.012004276968666733,0.09705520840636186,-0.00511644346683018,-0.29767451082689605,0.0525643950634655,0.0710072902134305,0.06357727273415711,0.5088554590612281,0.2143324356688903,0.03619584255695812,0.46640589373459757,0.4281656754642742,0.06158106158911045,-0.011728107715087054,0.0476268662319584,-0.21074215219574655,-0.20851119757827938,-0.022089499375371042,0.12613668804916145,0.8360072139104002,0.8288442063223693,0.8314734205816146,0.7869196674466807,0.35147696635619874,1.0,0.44542192867633673,0.0237799436205996,-0.004380050606481117,-0.002084307388544834,0.10787831558623948,-0.0023088543327344922,-0.0034854780224308195,0.010944995066435594,-0.3021149298021309,0.2990660365034113,0.06387491701142281,0.21744721228823527,0.005456364270981041,0.23506634877553023,-0.28723448550361735,0.2914510019313667,-0.009243458384195729,-0.24974762525089705,0.07182265496281201,-0.2961716460792364,0.1019574768689414,-0.2927212252143341,0.4412945849199497,0.43722133596349844,0.8197162697509465,0.8102449259803027,0.8170610473121563,0.8075309138294591,0.776407524257321,0.7682813496682039,-0.3681805368969292,-0.3645015906046199,-0.2955608206695077,-0.28921313667676896,0.4455067680013427,0.8212758112223528,0.3321158256518419,-0.3199014477089282
no2,0.08072878456400355,-0.042740516618682244,-0.046864478039930886,-0.042078273244732296,-0.036007826457899524,0.015193574288230673,-0.0035936923635364756,0.45440630934120757,-0.4731343190936059,0.6285568117755798,0.4744140969367628,-0.6604562543654502,-0.2505599609767814,-0.30506796523223684,0.32585157085854694,-0.5448201533951023,-0.1229236292942074,-0.019390715716376905,0.008832492837801052,-0.0063434896720575805,-0.308841944701369,0.03339846074324757,0.0637789435808811,0.05919476845227414,0.45729856813536585,0.2279504081955791,0.06382132227146531,0.4145044956189096,0.42415833854273827,0.057241121048816915,0.00876730326943657,0.06907090154870864,-0.21586427653937149,-0.21232723814715124,-0.01645828774188061,0.1911515300620301,0.6952304543183131,0.664302322178575,0.6769471672526743,0.7288022279190152,0.3050679652322364,0.44542192867633673,1.0,0.00504007156170285,0.10035951662981014,0.0052438591088771755,0.38654338447552583,-0.016200467592351313,0.10056864061861241,0.008553478901305433,-0.6796142364196648,0.2238929621642736,0.046692976292613216,0.3156339446447375,-0.03634471485745994,0.3261184874797685,-0.44752380989091634,0.44631009095268437,-0.04575033234124861,0.39891723495498105,0.3122688072787939,-0.5529761075532028,0.06783304195324129,-0.2438089717751932,0.9760269068804549,0.9610281614213262,0.6677385087915304,0.6609212354109814,0.6552580989178594,0.6484999950648723,0.7199786401494502,0.7142596049800269,-0.5421310927429522,-0.5316834651572542,-0.3076814059227143,-0.30169076614721596,0.9809399276364338,0.6687048034770419,0.45279395920215504,-0.4598804211694289
year,-0.01663494079563547,0.2797476802721358,0.08751550871881217,-0.14367860910622626,0.004767180981553393,-0.15928354475854592,-0.21595675213775237,-0.22804693227087414,-0.22233132046266763,0.03406365044986225,0.05824555563391891,0.030900465093856536,-0.0364852970720513,0.0186377238293316,-0.04623530765847817,0.05096431602499989,-0.0741576813104632,0.01784266345500382,-0.023928540972932635,0.006624309455805434,0.07793010616695509,-0.07647300655310091,-0.09341637446599353,-0.06487987944171308,0.09336748784958956,0.07634736246697633,0.13482136454563454,0.09336748784958956,0.09336748784958956,0.04342832470507785,0.02382458002383243,0.12636696283634863,0.031442843968776224,0.040771288785382075,-0.12271688450000826,-0.07228189998872506,0.01312030972198983,0.0059898081915077195,0.00760896163028953,0.013931235507267676,-0.018637723829344397,0.0237799436205996,0.00504007156170285,1.0,-0.21149694957809784,-0.04693960681731093,-0.0005972242106514019,0.016864753067317162,-0.2143608856894774,-0.008594700635268024,0.00011813635974508875,0.0005358009953077955,0.1881187518558158,-0.09322255552601696,0.20029461308170338,-0.04033756145207746,0.10859423131129271,-0.10584156878152835,-0.022362937890332,0.01504538247113882,0.006813014673841611,0.05326771739116583,0.00016173121836346145,0.007247209156885405,0.005040071561703137,0.004970349308611286,0.007608961630290267,0.007604795805794645,0.00598980819150832,0.005989604698203184,0.013931235507268084,0.0139435671190942,0.0508771180996103,0.05070150427272621,0.07791285633021981,0.07790997386887086,0.00950572069601489,0.012608898979088068,-0.22955246801678666,-0.22387711060654278
